gt_text,pred_text
なぜ過不足のない給液制御が重要かと言いますと,なぜ過不足のない救益制御が重要かといいますと。
これがこの冬に行われた実証実験の結果のグラフの一つです,これがこの冬に行われた実証実験の結果のグラフの1つです。
そして十二月二十日頃コンピュータが自動的に再構築をする必要があると判断し,そして12月20日ごろコンピューターが自動的に再構築をする必要があると判断し。
この結果から言えることはコンピュータが人間のノウハウを,この結果から言えることはコンピューターが人間のノウハウを。
ノウハウの再現の可能性,ノウハウの再現の可能性。
今日はどうもありがとうございました,今日はどうもありがとうございました。
えー太陽が動くとですね光がちょっと漏れてくるんですが,太陽が動くとですね光がちょっと漏れてくるんですが。
いうことを考えていたんです,いうことを考えていたんです。
みなさんは夏の暑い昼間の気温を思い浮かべると思います,皆さんは夏の暑い昼間の気温を思い浮かべると思います。
でも実際問題として,でも実際問題として。
地面が熱いと何が起こるかというと,地面が熱いと何が起こるかというと。
ですから実は街の昼間暑いのは,ですから実は街の昼間暑いのは。
それに対してえー都会は大きなビルであるとか道路,それに対して都会は大きなビルであるとか道路。
皆さんよくご存知ですが,皆さんよくご存じですが。
でよく見ると葉っぱってこれくらいの大きさですよね,でよく見ると葉っぱってこのくらいの大きさですよね。
えー別に中で爆弾作っている訳じゃないんです,別に中で爆弾作ってるわけじゃないです。
えーこれは山の中なんですが,これ山の中なんですが。
で熱くなっちゃう,熱くなっちゃうの。
紙のように面積がありますから光を遮ることができます,紙の上に面積がありますから光を遮ることができます。
ちょっと小さくなりました,ちょっと小さくなりました。
シェルピンスキーのガスケットといわれています,接品付きのガスケットといわれてます。
えー四枚ですが一番下はですねなぜか非常にやせ細っちゃった山際先生です,4枚ですが一番下はですねなぜか非常に痩せ細っちゃった山際先生です。
山際先生がどんどん小っちゃくなります,山際先生どんどんちっちゃくなります。
本物より本物っぽい,本物より本物っぽいな。
一見して全然違う形に見えるかもしれませんが共通点があるんです,一見して全然違う形に見えるかもしれませんが共通点があるんです。
日よけの温度全然上がりません,日よけの温度、全然上がりません。
これは口で説明してもなかなかわかっていただけないんですが,これ口で説明してもなかなか分かって頂けないんですが。
このフラクラフラクタル日よけの話をすると,でこのフラクタル日よけの話をすると。
私の専門は建築学でもえー数学でもありません,私の専門は建築学でも数学でもありません。
だって研究ってのはですね人がやらないことをやることです,だって研究というのはですね人がやらないことをやることです。
こんな貴重な武器をですね,こんな貴重な仏教で。
例えばこれ,例えばこれ。
ホットプレートで温めて柔らかくして,ホットプレートであっためて柔らかくして。
はるかに沢山のことが非常によくわかります,はるかにたくさんのことが非常によく分かります。
必要なもんはお金で買えるわけないじゃないですか,必要なものがお金で買えるわけないじゃないですか。
でそもそも研究って分からないことをやるんですね,でそもそも研究って分からないことやるんですね。
完全に行き当たりばったりなんですが,完全に行き当たりばったりなんですが。
もう偶然です,もう偶然です。
だから答えも思わぬところからやってきます,だから答えも思わんとこからやってきます。
このミニカーが熱くならないということに気がついたんです,このミニカーが熱くならないということに気が付いたんです。
ある数学の先生がですね,ある数学の先生がですね
でもうちに帰ってですね夜布団に入って,でもうちに帰ってですね夜布団に入って。
偶然のチャンスに出会う確率を上げてくれます,偶然のチャンスに出会う確率を上げてくれます。
心に余裕がないとできません,心に余裕がないとできません。
なんか間抜けなんです,何かまぬけなんです。
偶然の中からなんかチャンスを見つけるセンサーがですね,偶然の中から何かチャンスを見つけるセンサーがですね
イノベーションが起こると思ってないでしょうか,イノベーションが起こると思ってないでしょうか。
真面目の外にあるもんだと思います,真面目の外にあるものだと思います。
なんとなく自然で気持ちが良い,なんとなく自然で気持ちがいい。
それと一緒にこの不完全で中途半端で適当でも,それと一緒にこの不完全で中途半端で適当でもある。
思いっきり肩の力抜いて,思いっきり肩の力抜いて。
生まれた時から耳が全く聞こえません,生まれた時から耳が全く聞こえません。
いろんなイメージがあると思います,いろんなイメージがあると思います。
みんな人それぞれです,みんな人それぞれです。
皆さんは手話ってご存知ですか,皆さんは座ってご存じですか?
耳が聞こえないので耳で聞く代わりに,耳が聞こえないので、耳で聞く代わりに。
頑張って口の動きを見ていても,頑張ってこっちの動きを見ていても。
口の動きが読み取りにくい状況がいっぱいあります,口の動きが読み取りにくい状況がいっぱいあります。
少ないですよね,少ないでしょうね。
僕がどれだけ皆さんに手話に興味を持ってもらえるか,僕がどれだけ皆さんに一番興味を持ってもらえるか。
いろんなところで会話ができるー,いろんなところでだいわができる!
わー離れているから声が届かないよー,わあ、離れてるから声が届かないよ。
声が出なくても,こえがでなくても。
日常生活では,日常計画では、
そして夜の遅い時間しーっ,そして夜のおそい時間
そして声を出さなくても会話ができるということは,そして、声を出さなくても会話ができるということは。
その時は海の中でしゃべるのはもちろん,僕たちは海の中で食べるのはもちろん。
その場の感動をその場で共有することができたんです,その場の感動をその場で共有することができたんです。
ハイそこで会話終了,はいそこで会話終了。
バイバイまたね,バイバイまたね!
バイバイまたねー,バイバイまたね!
オーケーとにかく,はいかいとにかく。
表情とジェスチャーの要素がいっぱいあるなって思いませんか,氷上とジェクチャーのゴートがいっぱいあるなって思いませんか?
手を動かすだけでは足りません,手を動かすだけでは足りません。
私は強い,私は。
手話っていうのはこういう表情とジェスチャーが,手話っていうのは、こういう症状とジェクチャーがある。
職場でのプレゼンテーションにも使えると思いますし,職場でのプレゼンテートにも使えると思いますし。
そして手話の良いところはまだまだ続きます,そして、気分のよいところはまだまだ続きます。
お互いの顔を見て会話する人が減ってきていると思います,お互いの顔を見て、会話をする人が減っていってると思います。
手話を使って会話をしようとすると,手話を使って会話をしようとすると。
自分がしゃべった言葉を相手がどのように感じたのか,自分がしゃべったことばを相手がどのように感じたのか。
あれ今日疲れてる,あれ、きょう疲れてる?
またそれ以外にも,また、それ以外にも。
このように手話っていうのは,このように手話っていうのは。
周りの人とコミュニケーションを取るようになったら,周りの人とコミュニケーションを取るようになったら。
シンプルに楽しいっていうことも,シンプルに楽しいということ。
こういったエンターテインメントの仲間に入るぐらいに,そういったエンターテインメントの仲間に入るぐらい。
オッケー,パー!
そう胸の前に持ってきて,どうむのがまえにもってきて!
手話手話,今日は手話!
これで手話という手話の表現はバッチリですね,これでシワというチワの証言はバッチリだぜ!
楽しい楽しい,タッチ!
さぁ手話っていうのは,さあすわってるのは。
ワンツースリーフォー,ワンツーワンツースリーフォー!
楽しい,楽しい!
なので今日の話をきっかけに,なので、今日の話をきっかけに。
きっとお互いにとって暮らしやすい社会に,きっとお互いにとって暮らしやすい境に。
お互いに暮らしやすい社会を必ずこの手で作ってみせます,お互いに暮らしやすい社会を必ずこの手で作ってみせます。
このように絵はその場で作られていくのです,このように絵はその場で作られていくのです。
または反発し合った時,または反発し合った時。
もしくは地形や川を作るように絵を描くのです,もしくは地形や川をつくるように絵を描くのです。
木はやがて,木はやがて。
体の中と同じ作りでできているのです,体の中と同じつくりでできているのです。
もし生活の中で泡に出会ったら,もし生活の中で泡に出会ったら。
こんにちは中島聡です,こんにちは中島聡です。
私は本業はソフトウェアエンジニアですけれども,私はその本業はソフトエンジニアですけれども。
二千四年ぐらいからブログを書いてます,2004年ぐらいからブログを書いてます。
ブログがなんかほとんど副業のようになっているんですけど,ブログがなんかほとんど副業のようになってるんですけど。
でブログを書いていて一番楽しいのは読者の反応ですよね,ブログを書いてて一番楽しいのはやっぱ読者の反応ですよね。
なんか気の利いたことを書くと結構コメントをもらえるし,なんか気の聞いたことを書くと結構コメントもらえるし。
たくさんの人に読んでもらえる,たくさんの人に呼んでもらえる。
それはやっぱりブログを書いていて一番の楽しみですよね,それはやっぱブログを書いてる一番の楽しみですよね。
その中でひとつだけ際立って人気が高い記事があるんですよ,その中で一つだけ際立って人気が高い記事があるんですよ。
ちょうど六七年前に書いた記事なんですけど,ちょうど67年前に書いた聞いたんですけど。
いまだにコメントがくるし,いまだにコメントが来るし。
最近になってそのネタを元に本を出したいという話まできて,最近になってそのネタをねもとに本を出したいっていう話まで来て。
今日ちょっとその話をしたいと思います,今日ちょっとその話をしたいと思います。
簡単にいうとまあ私エンジニアですから,簡単に言うと私エンジニアですから。
いつもプロジェクトに関わっているわけですよ,いつもプロジェクトに関わってるわけですよ。
プロジェクトというとだいたい締切があって,プロジェクトっていうと大体締め切りがあって。
その締切に向けてどういう態勢で仕事をするかっていう,その締め切りに向けてどういう体制で仕事をするかっていう。
私のエンジニアとしてのごく普通の気持ちを書いたものなんですけど,まあ私のエンジニアとしてのごく普通の気持ちを書いたものなんですけど。
簡単にいうと出来るだけはやいうちに形にするんですよ,簡単に言うとできるだけ早いうちに形にするんですよ。
多くの人がラストスパート型でね,多くの人がラストスパート型でね。
パニックモンスターがやってきてから頑張るんだけど,そのパニックモンスターがやって来てから頑張るんだけど。
僕の場合は本当にある意味最初にパニックが来るタイプで,僕の場合はほんとにある意味最初にパニックが来るタイプで。
ポリシーとしてだいたい最初の二割ぐらいの時間で,ポリシーとして大体その最初の2割ぐらいの時期。
八割仕上げないと気が済まないんですよ,時間で8割仕上げないと気が済まないんですよ。
でそこから流すんですよ,でそこから流すんですよ。
なぜこういうことをするようになったかっていうのを,なぜこういうことをするようになったかっていうのを。
考えてみるとひとつ思い出があってそれは小学校三年生のときに,考えてみると一つ思い出があってそれがその小学校3年生の時に大学生です。
夏休みの終わりぐらいですよね私その頃は理科系少年で,夏休みの終わりぐらいですよね。私そのところがもう美科系少年で。
まあ理科系少年の欠点っていうのは国語とか社会が大嫌いで,理科系少年の欠点っていうのは国語とか社会が大嫌いで。
その国語の漢字の書き取りをね,国語のその漢字の書き取りをね何か。
毎日少しずつしなきゃいけなかったものをもう思いっきりためてたわけですよ,毎日少しずつしなきゃいけなかったものをもう思いっきりためてたわけですよ。
もう夏休み三日ぐらいしかないところで,もう夏休み3日ぐらいしかないところで。
そんなところに僕の大好きだった叔父さんが電話をかけてきて,そのとこに僕の大好きだったおじさんが電話かけてきて。
これから海に行って釣りに行くけど一緒に行くかって言われて,これから海行って釣りに行くけど一緒に行くか。
ああ行きますって言ったんだけど,って言われるとあ行きますって言ったんだけど。
当然うちの母親はだめでしょうと,当然うちの母親は駄目でしょうと。
漢字の書き取りそれだけ残っているのに,ね漢字の書き取りそれだけ残ってんのにすてき。
で行かせてくれなかったんですよ,行かせてくれなかったんですよ。
それはもうトラウマのように僕の心に残って,それはもうなんかもうトラウマのように僕の心に残って。
でね冗談みたいな話ですけど小学校四年からは夏休みの宿題は,でね冗談みたいな話ですけど小学校4年からはもう夏休みの宿題なんですよ。
七月中に終わらせるって決めて僕やってました,7月中に終わらせるって決めて僕やってました。
ちょっと日記だけは難しかったんですけど,ちょっと日記だけは難しかったんですけど。
他のものは本当に,ほかのものは本当に。
ずっと小学校中学校って夏休みの宿題は七月に終わらせるって,ずっと小学校中学校ってもう夏休みの宿題は4月に終わせるってもう。
だからその後どんな誘いが来ても行けるっていう風にするって決めて,だからそのあとどんな誘いが来てもいけるっていうふうにするっていうふうに決めて。
多分その経験で今みたいな働き方をするようになったのかもしれないけど,多分その経験で今みたいな働き方をするようになったのかもしれないけど。
で働くようになってからも,でまあ働くようになってからも。
ひとつスタートダッシュで働くからいい思いをしたことがあって,一つ割とスタートダッシュで働くからいい思いをしたことがあって。
それがマイクロソフトに行った時でちょうど私千九百八十九年にシアトルに渡って,それがマイクロソフトに行った時でちょうど私1989年にシアトルに渡って。
シアトルのマイクロソフトの本社で働くようになったんですよ,シアトルのマイクロ本社で働くようになったんですよ。
あんまり専門用語を使うなって言われてたんですけど,あんまり専門用語を使うなって言われたんですけど。
要はパソコンの基本ソフトですよね,要はパソコンの基本ソフトですよね。
それの次世代版を作るってグループに配属されて,の次世代版を作るっていうグループに配属されて。
でも僕らのグループはその一歩先,でも僕らのグループはその一歩先。
それを作るグループだったんですよ,それを作るグループだったんですよ。
そこに配属されて僕としてはものすごくはりきってね,そこに配属されて僕としてはものすごく借り切ってね。
初めてアメリカに来て働けるかと思って頑張って働こうとしたら,初めてアメリカに来て働けるかと思って頑張って働こうとしたら。
実はみんなのんびりしているんですよ,あっ実はみんなのんびりしてるんですよ。
次世代ですから締め切りないわけですよ,次世代ですから締め切りないわけですよ。
でみんなねミーティングはしたりドキュメントは書いているんだけど,みんなねミーティングをしたりドキュメントは書いてるんだけど。
僕から見ると机上の空論をしているんですよ,僕から見ると何か机上の空論をしてるんですよ。
その画面に出てくるアイコンはいったい何を表すのかみたいなね,画面に出てくるアイコンは一体何を表すのかみたいなね。
すごく哲学的な理論を延々として,すっごく鉄なきの議論を延々として。
でやっぱりそのものがないから何も決まらないんですよ,でやっぱりそのものがないから何も決まらないんですよ。
その状況は僕は耐えられなくてで上司にかけあって,その状況は僕は耐えられなくてで上司に掛け合って僕は。
僕は手を動かさないと考えられないタイプなんで,僕はもうちょっと何か手を動かさないと考えられないタイプなんで。
今もそうですけど,今もそうですけど。
だから何か作らせてくれって言ったら,だから何か作らせてくれって言ったら。
じゃあ君そのプロトタイプを作りなよと,じゃあ君そのプロートタイプを作りなよとね。
やっぱり目に見えるカタチがあった方がいいからということで,やっぱり目に見える形があった方がいいかなっていうことで。
プロトタイプを一人で三ヶ月くらいで作らせてもらいましたけど,でプロトタイプを1人で3か月ぐらい作らせてもらいましたけどそれで。
それはもうほんっとに楽しかったですよ,それはもうほんとに楽しかったですよ。
今までの長いエンジニア人生の中でも最も楽しかった時期のひとつかな,今までの長いエンジニア人生の中でも最も楽しかった時期の一つかな。
ていうのもそのマイクロソフトっていうでっかい会社が,っていうのはそのマイクロソフトっていうでっかい会社が。
プロトタイプですけど,プロートタイプですけど。
どんなカタチになったらいいよ,どんな形になったらいいよ。
将来のパソコンはどう動くべきかっていうのを,将来のパソコンはどう動くべきかっていうのを。
僕ひとりが運転席に座って全部図面を描いて,僕一人が運転席に座って全部図面を描いて。
全部作るっていうチャンスを与えられたわけですよ,全部作るっていうチャンスを与えられたわけですよ。
もうそれは嬉しくて本当に毎日夜遅くまで働いて,もうそれはうれしくてもうほんとに毎日夜遅くまで働いてもう。
土日も出て二十四時間そのこと考えてましたよ,土日も出てもう24時間そのこと考えてましたよ。
そんな僕を見てみんなが不思議がるわけですよ,そんな僕を見てみんなは不思議があるわけですよ。
せっかくこんなのんびりした,せっかくこんなのんびりしたね。
お前なんでこんな一所懸命働いているんだって,一体何でこんな一生懸命働いてるんだって。
僕にとっては楽しくてしょうがないから,僕にとってはもう楽しくてしょうがないから。
そういう時にモチベーションがものすごくあがるタイプなんですよ,そういう時にモチベーションがものすごく上がるタイプなんですよ。
でそうやっているうちに段々みんな分かってきてくれてね,でまあそうやってるうちにだんだんみんな分かってきてくれてね。
っていうのはその今まで机上の空論だったものが,っていうのはその今まで机上の空洞だったものが。
手にとってさわっていじってとできることになると,手に取って触っていじってできることになると。
だいぶ色んなことが見えてくるわけですよ,だいぶいろんなことが見えてくるわけですよ。
あこうやった方が使い難い使いやすいなとか,あこうやった方が使いにくいなとか使いやすいなとか。
この方が分かりやすいなとか,その方が分かりやすいなとか。
でそうこうしているうちに僕の上司が,そうこうしてるうちに僕の上司が。
マイクロソフトのひとりえらい人を連れてきて,マイクロソの一人偉い人を連れてきて。
副社長だったんですけど,副社長だったんですけど。
デモを見せてほしいって言うので見せたところ,デモを見せてほしいっていうんで見せたところ。
これはなかなか面白いなと,これはなかなか面白いなと。
今度是非プレゼンして欲しいって頼まれたんですよ,今度是非プレゼンしてほしいって考えたんですよ。
それは嬉しかったですよ,それはねうれしかったです。
僕もまだぺーぺーのエンジニアで,僕もまだねペーペーのエンジニアで。
日本からアメリカに来たばっかりで,日本からアメリカに来たばっかりで。
プレゼンするなんて大チャンスじゃないですか,プレゼンするなんか大チャンスじゃないですか。
だからもうすごい頑張ったんですけど,だからもうすごい頑張ったんですけど。
あんまりその時は英語がしゃべれなかったんで,あんまりその時は英語がしゃべれなかったんで。
僕がしゃべらなくてもデモ自身がその,僕がしゃべらなくてもデモ自身がその僕が。
僕の考えていることを全部表現するようにしようということで,考えてることを全部表現するようにしようっていうことで。
またその後すっごく夜遅くまで働いて,またそのあともうすっごく夜遅くまで働いて。
そのデモを完璧なものにしていったわけですよ,そのデモを完璧なものにしてったわけですよ。
そのデモさえ見れば,そのデモさえ見れば。
僕が思う将来のパソコンはこう動くべきだみたいな,僕が将来のパソコンはこう動くべきだみたいな。
アイデアが全部含まれていて,アイデアが全部含まれていてその時。
でその中にちゃんとジョークも入れたんですよ,その中にちゃんとこうジョークも入れたんですよ。
僕の上司がイタリア人でひげもじゃだったんですけど,この上司がイタリア人でヒゲモジャだったんですけど。
そのユーザ登録の時にわざわざ顔アイコンを選べるようにして,何かユーザー登録の時にわざわざ顔アイコンを選べるようにして。
そこにひげもじゃなイタリア人が出てくるみたいなシナリオまで入れて,そこにヒカボジャラのイタリア人が出てくるみたいなシナリオまで入れて買って。
完璧に準備して行ったんですよ,完璧に準備していったんですよ。
でプレゼン会場に行ってひとつ驚いたんですよ,プレゼン会場に行って一つ驚いたんです。
っていうのは僕は頭っから社内向けのプレゼンだと思っていたら,っていうのは僕は頭っからそれ社内向けのプレゼンだと思ってたら。
実はそれはマイクロソフトが年に一度だけ,実はそのマイクロソースが年に一度だけ。
パソコンメーカーとかソフトウェアベンダー向けにやる,パソコンメーカーとかソフトアベンダー向けにやる。
大きなイベントで二千人ぐらいお客さんいるんです,おっきなイベントで2000人ぐらいお客さんいるんです。
後から聞いたら最前列には,であとから聞いたら最前列には。
なぜかそのコンファレンスでプレゼンすることになってしまって,なぜかコンファレンスでプレゼンすることになってしまって。
その上司会の人が僕の発表の前に,その上司会の人がですよそのね僕のその発表の前に。
実は将来のことも考えています,実は将来のことも考えてますと。
もうなんか典型的なね,もう何か典型的なね
まあ後から聞いたんですけどこれはベーパーウェアと呼ぶ,あとから聞いたんですけどこれベーパーウェアと呼ぶその4。
要はマイクロソフトの誇大広告のひとつなんですけど,これはマイクロソスの古代広告の一つなんですけど。
それにもうのせられてしまってでプレゼンすることになったんですけど,もう乗せられてしまってでプレゼンすることになったんですけどまあ。
まあしょうがないですよね,しょうがないですよね。
幸いなことにデモは完璧なものを用意していたんで,他のことはデモはもう完璧なものを要してたんで。
デモをしたら笑いを取るところではちゃんと笑いを取れたし,デモをしたらちゃんと笑いを取る時から笑いを取れたし。
終わった時には満場の拍手でしたよ,行った時にはもう満場の拍手ですよ。
その話は結構色んな人から後から言われましたよ,その話は何か結構いろんな人から後から言われましたよ。
それは僕にとってはすごい良い成功体験でしたね,それはね僕にとってすごいいい経験何ていうの成功体験でしたね。
会社特にマイクロソフトやものを作る会社において,会社特にマイクロソープみたいなものを作る会社において。
みんながのんびりしている時に思いきり働くことの有意義さとか,みんながのんびりしてる時に思いっきり働くことの有意義さとか。
それからなるたけ早いうちに,それからなるたけ早いうちにする。
目に見えるカタチさわれるカタチにすることの重要さみたいなことは,目に見える形触れる形にすることの重要さみたいなの。
すごく学びましたよね,すごく学びましたよね。
その後もその方法を使ってずっと働くようにしました,そのあともその方法を使ってもうずっと働くようにしました。
結果から言うとその時つくったプロトタイプがベースになって,結果から言うとその時に作ったプロトタイプがベースになって。
やっぱりそういうことをしたためかなと思います,そういうことをしたためかなと思います。
ちなみにスライドがなかったので,ちなみにスライドがなかったので。
ひとつふたつだけ今日はスライドがあります,1つ2つだけ今日はスライドがあります。
作ってきたのは左側がラストスパート型で働く人の働き方ですね,作ってきたのは左側がラストスパート型で働く人の働き方ですね。
横軸が時間で縦軸が完成度,横軸が時間で縦軸が完成度。
最初はのんびりとやっていて途中で締め切りが迫ってきて,だから最初はのんびりとやっていてで途中で締め切りが迫ってきてパッと。
パニックモンスターがやって来ると頑張るっていう,パニックモンスターがやって来ると頑張るっていう。
わたしのやり方はロケットスタートとか呼びますけど,私のやり方は本当にロケットスタートとか呼びますけど。
最初の二割の時間で八割仕上げるようになっているんです,最初の2割の時間で8割仕上げるように持っていくんですよ。
でその後は流すそれがわたしの働き方です,そのあとは流すそれが私の働き方です。
そうは言っても結局この話を色んな人にしても,そうは言っても結局この話をいろんな人にしても。
みんな理解してくれないしできないんです,みんな理解してくれないとできないんですよ。
本当に八割方の人がラストスパート型で働きますよね,ほんとに8割方の人がラストスパート型で働きますよね。
なぜそうなるのかというのを考えてきたんですけど,なぜそうなるのかっていうのを考えてきたんですけど一つ。
ひとつは学校の勉強があるんじゃないかと思うんですよ,一つはやっぱ学校の勉強があるんじゃないかと思うんですよ。
学校っていうのは一学期のある決まった期間に,学校っていうのは1学期のねある決まった期間に。
あるものを勉強しなきゃいけなくて,あるものを勉強しなきゃいけなくて。
でその最後に試験とかレポートを書いてる,その最後に試験とかレポートを書いて。
でそれを勉強したことを証明するのですから,でそれを勉強したことを証明するですから。
その環境におけると実はラストスパート型でなんとかなっちゃうんです,この環境におかれると実はラストスパート型でなんとかなっちゃうんですよ。
もしくはラストスパート型の方が効率が良かったりするし,もしくはラストスパート型の方が効率がよかったりするし。
あと学校っていうその社会の中では,あと学校っていうそのね社会学校っていう社会の中では。
みんなが遊んでいる時に勉強すると変な奴じゃないですか,みんなが遊んでる時に何か勉強するって変なやつじゃないですか。
そうするとみんなが遊んでいるときは一緒に遊んで,そうするとみんなが遊んでる時は一緒に遊んで。
試験前になると勉強をするっていう方が,で試験前になると勉強するっていう方がその社会的な。
社会的に効率がいいということもあって,具体的に効率がいいっていうこともあって。
結局みんなで引き摺られて試験前だけ勉強するっていうことを,結局みんなで引きずられて試験前だけに勉強するっていうことを。
高校大学と繰り返すわけですよ,高校大学と繰り返すわけですよ。
それが何か勉強のリズムとして身についてしまって,それが何かそのその何て言うのかな勉強のリズムとして身についてしまって。
社会人になっても同じことをするんじゃないかなと,社会人になっても同じことするんじゃないかな。
わたしは思っている,と私は思ってます。
社会に出たときのプロジェクトと学校の勉強とは全然違うんですよ,社会に出た時のプロジェクトと学校の勉強とは全然違うんですよ。
やられた方は分かると思うんですけど,やられたことは分かると思うんですけど。
三ヶ月でこのプロジェクトはできそうだなって始めてみたら,大体そのプロジェクトとしてねじゃあ3か月でこのプロジェクトはできそうだなって始めてみたら。
実は六ヶ月かかる一年かかるってことがしばしばあるんですよ,実は6か月かかる1年かかるってことはしばしばあるんですよ。
もしくはソフトウェアの場合だとこういう設計で作ろうって言って,もしくはそのソフトウエアの場合だとこういう設計で作ろうっていって。
作ってみて八割方できてみたら性能がでないなと,で作ってみて8割方できてみたら性能が出ないなと。
で何が悪いかっていうとあぁ設計が悪いんじゃないかと,何が悪いかっていうとあ設計が悪いんじゃないかと。
じゃ一回ゼロから作り直しだなみたいなことはしばしばあるんです,じゃあ一回ゼロからスクランスならみたいなことはしばしばあるんですよ。
想定外の状況って呼んでもいいけど,想定外の状況って呼んでもいいけど。
そういう状況にラストスパート型は弱いんです,そういう状況にそのラストスパート型は弱いんですよ。
なぜ弱いかって言うと色んなことが見えてくる,なぜ弱いかっていうとそのいろんなことが見えてくる。
例えば使い勝手がいいのかとか本当に性能がでるのかっていうのは,例えば使い勝手がいいのかとか本当に性能が出るのかっていうのは。
やっぱり八割方作ったところなので,やっぱり8割方作ったところなので。
その八割方作ったって言うのが,この8割方作ったっていうのが。
どの時点で見えるかっていうのが矢印で示してあるんですけど,どの時点で見えるかっていうのを矢印で示したんですけどこの。
このラストスパート型だと,ラストスパート型だと。
本当に締め切りギリギリに八割出来るわけです,ほんとに締め切りギリギリにその8割で切るわけです。
その時点で使い勝手悪かったから直そうって言っても,でその時点で使い勝手悪かったから直そうって言ったんです。
時間ないじゃないですか,時間ないじゃないですか。
だから延びちゃうんですよ間に合わないんですよ,だから伸びちゃうんですよ間に合わないんですよ。
特に最悪なのが,特に最悪なのがその。
例えば性能が出ないその原因が設計にある時なんかです,例えば性能が出ないその原因は設計にある時なんかです。
本当だったらね設計が悪いんだから,ほんとだったらねそれは一回設計が悪いんだから。
ゼロから作り直さなきゃならないんですけど,ゼロから作り直さなきゃいけないですけど。
もうこの時点になったらそんなことしてられないですよね,もうこの時点になったらそんなことしてられないですよね。
わたしよく見てますけど,私よく見てますけど。
そういう状況に陥ったエンジニアが何をするかって言うと,そういう状況に陥ったエンジニアが何をするかっていうと。
設計が悪かったっていうことを認めないんですよ,設計が悪かったっていうことを認めないんですよ。
本人は心の中で知っているんだけど今さらそんなこと言えないじゃないですか,本人は心の中で知ってるんだけど今更そんなこと言えないじゃないですか。
締め切りまでもう三日しかないのに,締め切りまでもう3日しかないのに。
設計間違ってました,設計間違ってます。
ゼロから作り直すしかありませんとは言えないので,明日ゼロから作り直す気がありませんとは言えないので。
結局対症療法だけでしのごうとするんですよ,結局その対処療法だけでしのごうとするんですよ。
それをすると何がおこるかと言うと,それをすると何が起こるかっていうと。
結局根本設計が悪いから,結局根本設計が悪いから。
パフォーマンスが出ないバグだらけになる使い勝手悪い,パフォーマンスは出ないバグだらけになる使い勝手悪い。
どうしようもないことに陥っていくんですよ,どうしようもないことに陥っていくんですよ。
だからいつまでたっても徹夜しようが残業しようが週末働こうが,だからいつまでたっても徹夜しようが残業しようが週末を働こうが。
いつまでたっても終わらないっていう状況に陥る,いつまでたっても終わらないっていう状況に陥るその。
ソフトウェア業界ではデスマーチって呼んでるんですけど,ソフテル業界ではデスマーチって呼んでるんですけど。
その一番の原因は実は設計にあり,その一番の原因は実は設計にあり。
なぜその設計が悪いことがここまで分からなかったかというと,なぜその設計が悪いことがここまで分かんなかったっていう。
ラストスパート型だからですよ,じとラストスパート型だからなんですよ。
これをスタートダッシュ型で作ると,これをスタートダッシュ型で作ると。
だいたい最初の二割の時間で八割作る,大体その最初の2割の時間で8割つく。
そこで見えてくるわけです,そこで見えてくるわけですよ。
そこで例えば使い勝手が悪かったなって言ったら,そこで例えば使い勝手が悪かったな。
直す時間は十分あるし,でも直す時間は十分あるし。
万が一その設計が根本的に悪かったって,万が一その設計が根本的に悪かったって。
この時点だったら一回ゼロから作りなおすこともできるわけですよ,この時点だったら一回ゼロから作り直すこともできるわけですよ。
そういう意味で圧倒的に,そういう意味で圧倒的に。
このスタートダッシュ型のほうが有利なんですよ,このスタートダッシュ型の方が有利なんですよ。
で今日はこの話をして,で今日はこの話をして。
基本的にはこのメッセージなんですけど,基本的にはこのメッセージなんですけど。
こういう話を聞いてもねなんかいい話だなーって言って,話を聞いてもね何かいい話だなって言って。
そのままこう,そのままこう。
結局自分には関係ないとか,聞く自由には関係ないとか。
できないとか言う人が多いと思うんだけど,できないとかいう人が多いと思うんだけど。
実はこうやって見てもらうと分かるように,実はねこうやって見てもらうと分かるようにその。
働いている量は実際変わらないじゃないですかトータルの,働いてる量は実際変わらないじゃないですかトータルの。
いつ頑張るかの違いでしかないんですよ,いつ頑張るかの違いでしかないんですよ。
だからできるできないの話じゃなくてやるかやらないかの話なんですよ,だからできるできないの話じゃなくてやるかやらないかの話なんですよ。
例えばマラソンランナーで一流の人たちっていうのは,例えばマラソンなんだで一流の人たちっていうのは。
ペース配分を知ってるじゃないですか,ペース配分を知ってるじゃないですか。
それと同じようにこういうプロジェクトに関わる,それと同じようにこういうプロジェクトに関わる。
別にエンジニアじゃなくて,まあ別にエンジニアにかからないですよねエンジニアじゃなくて。
デザイナだったり企画の人でもいいんだけど,デザイナーだったり企画の人でもいいんだけど。
こういうプロジェクトに仕事として関わるんであれば,こういうプロジェクトに仕事として関わるんであれば。
やっぱりペース配分ぐらいはちゃんとやりましょうよとそういう話です,やっぱりペース配分ぐらいはちゃんとやりましょうよとそういう話です。
流石にいませんよね,さすがにいませんよね?
ひょっとしたらペースメーカーのように体の中に埋め込む,ひょっとしたらペースメーカーのように体の中に埋め込む。
自分たちの力でどんどん生み出して,自分たちの力でどんどん生み出して。
私たち必要なものを,私たち必要だもの。
社会の困り事を仕事を通じて解決する,社会の困りごとを仕事を通じて解決する。
でも確実に困っている人がいて,でも確実に困ってる人がいて。
その人たちが幸せになったら,その人たちが幸せになったら。
